7986122;CA;USA;An apparatus and method for converting a DC input power to a DC output power. The apparatus comprises an energy storage module and a burst mode controller. The burst mode controller causes energy to be stored in the energy storage module during at least one storage period, and further causes the energy to be drawn from the energy storage module during at least one burst period. During the at least one burst period, the DC output power is greater than the DC input power. Additionally, the burst mode controller employs a maximum power point tracking (MPPT) technique for operating a device providing the DC input power proximate a maximum power point (MPP).;;;
8035257;CA;USA;A method and apparatus for coupling power to an AC power grid. In one embodiment, the method comprises interleaving a storage period and a burst period, wherein (i) energy is stored during the storage period for a predetermined number of grid voltage cycles, and (ii) stored energy is converted to AC power and coupled to the AC power grid during the burst period.;;;
8058752;CA;USA;A photovoltaic device includes at least one photovoltaic cell and a DC/DC converter electrically coupled to the at least one photovoltaic cell. The at least one photovoltaic cell and the DC/DC converter are integrated into a photovoltaic package.;;;
8061091;CA;USA;A PV module kit for non-penetrating rooftop installation, including a plurality of PV modules and a plurality of connectors. Each of the PV modules includes a PV laminate and a frame forming a mounting region assembled thereto. The connectors include a male connector having a male fastener extending from a head, and a female connector having a female fastener assembled within a head. The heads are entirely formed of plastic. The kit provides a mounted array state including a junction at which the mounting region of at least two of the PV modules are aligned and interconnected by engagement of the male connector with the female connector. The so-formed junction is substantially electrically insulated. The plurality of connectors can further include a spacer connector including a head forming a bore sized to slidably receive the male fastener, with all of the connector heads being identical.;;;
8065844;CA;USA;A photovoltaic (PV) module assembly including a PV module and a ballast tray. The PV module includes a PV device and a frame. A PV laminate is assembled to the frame, and the frame includes an arm. The ballast tray is adapted for containing ballast and is removably associated with the PV module in a ballasting state where the tray is vertically under the PV laminate and vertically over the arm to impede overt displacement of the PV module. The PV module assembly can be installed to a flat commercial rooftop, with the PV module and the ballast tray both resting upon the rooftop. In some embodiments, the ballasting state includes corresponding surfaces of the arm and the tray being spaced from one another under normal (low or no wind) conditions, such that the frame is not continuously subjected to a weight of the tray.;;;
7921607;CA;USA;An apparatus for mounting an article to a roof includes a base plate, threaded stud, lag bolts, spacer, and flashing. The base plate includes bolt holes to accommodate the lag bolts to secure the base plate to the roof. The threaded stud is secured to and extends vertically from the base plate. The spacer is inserted over the stud so that the stud passes through an aperture in the spacer, and is secured by a nut. The spacer acts as a lift for mounting an article up off the roof, thereby permitting drainage. The spacer includes a recess to accommodate the head of a lag bolt. The wrap-around flashing is captured between the base plate and spacer, creating a water free environment underneath the assembled unit. The flashing slides up underneath the roofing shingles to prevent water from penetrating the structure, and includes a lip to accommodate the base plate, and a detent to accommodate the bolt heads beneath it.;;;
7884278;CA;USA;"Apparatuses and methods to reduce safety risks associated with photovoltaic systems by providing a safety switch on a photovoltaic panel. In one embodiment, a photovoltaic panel includes: at least one photovoltaic cell; a connector to output energy from the photovoltaic panel; and a switch coupled between the at least one photovoltaic cell and the connector. The switch is configured to disconnect the at least one photovoltaic cell from the connector during installation of the photovoltaic panel, and to connect the at least one photovoltaic cell with the connector after installation of the photovoltaic panel.";;;
8058747;CA;USA;"High voltage direct current systems to connect direct current energy sources to an alternating current system. In one aspect, a system includes a plurality of direct current modules having variable direct current inputs; an inverter; and a direct current bus to connect the direct current modules to the inverter, where the bus is configured to operate at a nominal voltage higher than 100 volts and to operate within 10 percent of the nominal operating voltage.";;;
RE42039;CA;USA;This invention improves the performance and lowers the cost of DC to AC inverters and the systems where these inverters are used. The performance enhancements are most valuable in renewable and distributed energy applications where high power conversion efficiencies are critical. The invention allows a variety of DC sources to provide power thru the inverter to the utility grid or directly to loads without a transformer and at very high power conversion efficiencies. The enabling technology is a novel boost converter stage that regulates the voltage for a following DC to AC converter stage and uses a single semiconductor switching device. The AC inverter output configuration is either single-phase or three-phase.;;;
7971398;CA;USA;A system and method for mounting photovoltaic solar panels onto a roof. The system includes first and second strut rails spaced from the roof employing a series of standoffs, the strut rails having a length, cross section, a base and side walls, side walls terminating with first and second turned in edges. First and second mounting fixtures are attached to the photovoltaic solar panels which are of a type and geometry enabling the solar panels to be removably appended to the strut rails. The first and second mounting fixtures can be applied to the photovoltaic solar panels before being elevated to a roof.;;;
8171679;CA;USA;An unitized curtain wall unit houses energy conversion devices (such as photovoltaic modules), and includes integrated wiring conduits for routing signal and power cables within a building façade or exterior shell structures.;;;
8222767;CA;USA;"An apparatus for power conversion. In one embodiment, the apparatus comprises a plurality of AC power sources, wherein each AC power source in the plurality of AC power sources has a phase rotation circuit coupled to a DC/AC inverter for converting DC input power to AC output power, wherein (i) a first phase rotation circuit has first three phase output terminals coupled to second three phase input terminals of a second phase rotation circuit; (ii) the second phase rotation circuit has second three phase output terminals coupled to third three phase input terminals of a third phase rotation circuit; and (iii) the third phase rotation circuit has third three phase output terminals coupled to either fourth three phase input terminals of a fourth phase rotation circuit or to a commercial power grid.";;;
8183457;CA;USA;A pontoon structure is described that may be floated on a body of coolant liquid, together with others in an array. The entire array may be aligned with the sun in an azimuth direction, and each pontoon may be rotated to align it with the sun elevation. A solar energy conversion target, typically a photovoltaic conversion device, may be mounted on a portion of the pontoon structure that remains below the coolant level over a wide range of sun elevations. An asymmetric focus lens may be used to direct light entering the pontoon toward the conversion target. A lens to improve the uniformity of light directed to a conversion target is also described that is useful with pontoons, and can be configured to improve target illumination uniformity, particularly in the presence of partial shadowing, by directing light uniformly toward the target from each of a plurality of subregions.;;;
8119963;AZ;USA;A high efficiency, environmentally friendly system comprising a plurality of photovoltaic solar collecting panels (PV panels) is disclosed. The system comprises an outer frame to which a plurality of inner frames are mounted to which the plurality of PV panels are attached. To minimize shadowing by the outer frame upon one or more PV panels, at least one PV panel may extend beyond an endpoint of the main frame. The system also comprises an outer frame rotation actuator that rotates the outer frame and an inner frame rotation actuator that rotates the inner frames and the plurality of PV panels. The solar tracking array frames disclosed herein help to improve the quality of the environment by conserving a variety of energy resources (e.g., fossil fuels, hydroelectric energy, etc.) The solar tracking array frames disclosed herein also help to reduce greenhouse gas emissions, as solar tracking array frames do not produce carbon dioxide byproducts.;;;
8191320;CA;USA;A photovoltaic panel clamp includes an upper and lower section. The interface between the assembled clamp halves and the module edge is filled by a flexible gasket material, such as EPDM rubber. The gasket preferably has small, finger like protrusions that allow for easy insertion onto the module edge while being reversed makes it more difficult to remove them from the module once installed. The clamp includes mounting posts or an integral axle to engage a bracket. The clamp also may include a locking tongue to secure the clamp to a bracket.;;;
8156697;CA;USA;A solar array mounting system having unique installation, load distribution, and grounding features, and which is adaptable for mounting solar panels having no external frame. The solar array mounting system includes flexible, pedestal-style feet and structural links connected in a grid formation on the mounting surface. The photovoltaic modules are secured in place via the use of attachment clamps that grip the edge of the typically glass substrate. The panel mounting clamps are then held in place by tilt brackets and/or mid-link brackets that provide fixation for the clamps and align the solar panels at a tilt to the horizontal mounting surface. The tilt brackets are held in place atop the flexible feet and connected link members thus creating a complete mounting structure.;;;
8220210;CA;USA;A photovoltaic (PV) module including a PV device and a frame. The PV device has a PV laminate defining a perimeter and a major plane. The frame is assembled to and encases the laminate perimeter, and includes leading, trailing, and side frame members, and an arm that forms a support face opposite the laminate. The support face is adapted for placement against a horizontal installation surface, to support and orient the laminate in a non-parallel or tilted arrangement. Upon final assembly, the laminate and the frame combine to define a unitary structure. The frame can orient the laminate at an angle in the range of 3°-7° from horizontal, and can be entirely formed of a polymeric material. Optionally, the arm incorporates integral feature(s) that facilitate interconnection with corresponding features of a second, identically formed PV module.;;;
8234824;CA;USA;A photovoltaic (PV) module assembly including a PV module, a deflector, and a clip. The PV module includes a PV device and a frame. A PV laminate is assembled to the frame, and the frame includes a support arm forming a seat. The deflector defines a front face and a rear face, with the clip extending from either the trailing frame member or the rear face of the deflector. In a mounted state, the deflector is nested within the seat and is releasably mounted to the trailing frame member via the clip. In some embodiments, the support arm forms a second seat, with the PV module assembly providing a second mounted state in which the deflector is in a differing orientation/slope, nested within the second seat and releasably mounted to the trailing frame member via the clip.;;;
8093757;CA;USA;"The present invention is a system for providing power from solar cells whereby each cell or cell array is allowed to produce its maximum available power and converted by an operatively connected DC/DC converter. Each cell or cell array has its own DC/DC converter. In one form the system for providing power from solar cells includes one or more solar generators wherein each of said solar generators has one to nine solar cells; a maximum power tracker operatively associated with each solar generator, each of said maximum power tracker includes a buck type DC/DC converter without an output inductor, each of said maximum power trackers are operatively connected in series with each other; an inductor operatively connected to the series connected maximum power trackers; and means for providing electrical power from the inductor to load means, wherein each of said maximum power trackers is controlled so that the operatively associated solar generator operates at its maximum power point to extract maximum power available. ";;;
8102074;CA;USA;Apparatuses and methods are disclosed for regulating or limiting the voltage output from solar modules connected in series such that the voltage on a string bus connecting those solar modules does not exceed regulatory or safety limitations. This can be accomplished via a controller, local management units (for down converting solar module voltage output), or a combination of the two.;;;
8159178;CA;USA;A control strategy for distributed power generation modules in a power system that varies the line frequency or voltage according to a predetermined pattern to cause a PV inverter to modify its power output and thereby avoid overcharging a battery. When the power system operates in islanded mode, the AC load demand can be lower than the available energy from the PV array, causing the battery to become overcharged. To avoid this scenario, a hybrid inverter executes a pattern generator algorithm that varies the line frequency or voltage linearly, exponentially or any mathematical function or look-up tables. The PV inverter executes a pattern detection algorithm that detects the linear, exponential, or any mathematical function or look-up table change in the line frequency. In response, the PV inverter modifies its power output until an overcharging condition of the battery is removed. The line frequency/voltage can be varied within the anti-islanding limits.;;;
8109048;CA;USA;A photovoltaic (PV) module framing and coupling system enables the attachment of PV modules to a roof or other mounting surface without requiring the use of separate structural support members which attach directly to and span between multiple PV modules in a formed PV array. The inventive apparatus provides a parallel coupling for securely interlocking the outside surfaces of parallel frame members together in a side to side arrangement to form an array with improved structural load distribution. The inventive coupling member may attach to a slot in the frame at substantially any position along the length of the frame thereby enabling the interconnection of adjacent PV modules along both an x and y axis. The inventive apparatus may further provide a rotating portion and locking portion for coupling to frame attachment, mounting brackets for direct connection to a mounting surface, grounding teeth for the automatic creation of a reliable two axis grounding matrix, and a rapid twist-lock   engagement means for reliably interlocking and aligning PV modules in the array.;;;
8136310;CA;USA;A system and method for mounting photovoltaic solar panels onto a roof. The system includes first and second strut rails spaced from the roof employing a series of standoffs, the strut rails having a length, cross section, a base and side walls, side walls terminating with first and second turned in edges. First and second mounting fixtures are attached to the photovoltaic solar panels which are of a type and geometry enabling the solar panels to be removably appended to the strut rails. The first and second mounting fixtures can be applied to the photovoltaic solar panels before being elevated to a roof.;;;
10/743,683;CA;USA;A solar assembly comprising two components: a multi-functional solar collecting apparatus and a mounting embedment integrated with building construction material. The mounting embedment component is affixed to a building frame structure using standard construction techniques and receives the multi-functional solar collecting apparatus that is secured with fasteners. The multi-functional solar collecting apparatus converts solar energy to electrical energy using a photovoltaic grid mounted on a copper plate that provides even temperature dispersion across the plate and acts as a thermal radiator when the apparatus is used as a radiant cooler; and a plurality of interconnected heat transfer tubes located within the apparatus enclosure disposed on the plane below the copper plate but conductively coupled to the copper plate for converting the solar energy to thermal energy in a fluid disposed within the heat transfer tubes.;;
10/835,737;CA;USA;The present invention relates generally to an easy-to-assemble building structure with a mountable frame for mounting solar panels, solar water heating panels, fuel cells or any other renewable energy device and more particularly relates to a gazebo or a storage space or an overhang used for purposes of mounting solar panels.;;;
10/896,755;CA;USA;An arrangement for mounting a solar panel to a surface, the arrangement including a frame for supporting a solar panel, and at least one support structure and mounting structure for mounting the frame to a surface. The support structure is preferably a wing-like structure that may be pivoted outward from frame, and mounting structure is preferably a suction cup that can be attached to the wing-like structure to mount the solar panel to a surface.;;;
10/864,711;CA;USA;An indoor photovoltaic energy system to provide a renewable energy source for buildings located in urban areas or other locations where there is insufficient land or roof area for mounting a sufficient number of photovoltaic panels to general a significant amount of electric energy. This concept is especially beneficial for multi-story buildings with a low ratio of roof space or available ground space per square foot of building space. This system uses standard indoor electric lighting fixtures as well as any available natural light through windows, skylights or other building openings for the light source that is converted to electric power. The direct current electric power generated by the photovoltaic panels is converted to more usable alternating current electric power by an inverter.;;;
11/140,261;CA;USA;A fire resistant PV shingle assembly includes a PV assembly, including PV body, a fire shield and a connection member connecting the fire shield below the PV body, and a support and inter-engagement assembly. The support and inter-engagement assembly is mounted to the PV assembly and comprises a vertical support element, supporting the PV assembly above a support surface, an upper interlock element, positioned towards the upper PV edge, and a lower interlock element, positioned towards the lower PV edge. The upper interlock element of one PV shingle assembly is inter-engageable with the lower interlock element of an adjacent PV shingle assembly. In some embodiments the PV shingle assembly may comprise a ventilation path below the PV body. The PV body may be slidably mounted to the connection member to facilitate removal of the PV body.;;;
10/931,183;CA;USA;A system for mounting photovoltaic cells on a surface and utilizing the energy produced therefrom. Several cells are connected in series to produce DC power. The DC power is converted to AC power suitable for use in utility lines. The cells are pigmented to ensure efficient collection of available radiation.;;;
10/855,254;CA;USA;A mounting system is provided for solar modules with a compressable retention structure for solar modules. The retention structure may interleave a upper and lower rail that provides a shelf or other support structure in order to hold a solar module or panel in an operative position. The upper and lower rails may be compressed towards one another in order to cause the support structure to retain the solar modules or panels.;;;
