8130518;NJ;USA;Electric power from typically unstable multiple dc sources is converted to ac electric power of suitable quality for injection into an electric power grid. Conversion is accomplished by current regulation of the output from the dc sources to the input of each one of multiple inverters in a system, with each inverter outputting multiple phase currents that are out of phase with the multiple phase currents outputted from all other inverters in the system. The multiple phase currents from all of the inverters in a system are connected to the secondary windings of a phase transformation network that produces a three phase current output having a step-shaped waveform for injection into the electric power grid.;;;
8106537;MA;USA;"A photo-voltaic (PV) power generating system and a control system for PV array string-level control and PV modules serially-connected into strings of PV modules. The system includes plural parallel strings of serially-connected power-generating photovoltaic modules that form a PV array, DC/DC micro-converters that are coupled to a DC voltage buss and to the output of a corresponding photovoltaic module or to the output of a string of photovoltaic modules; a gating or central inverter; and a control system. The control system is structured and arranged to control and manage each string of photovoltaic modules, to ensure that power delivered by the photovoltaic power generating system is not affected by photovoltaic modules or strings of photovoltaic modules that are not operating at maximum power transfer efficiency.";;;
8207630;MA;USA;Techniques for DC-to-AC conversion are disclosed, and may be embodied in a solar inverter device that can operatively couple to a power grid. The device includes a photovoltaic (PV) stack including series-connected PV modules. Each PV module is associated with a capacitor for storing output of that PV module. A positive terminator circuit switches a negative end of the PV stack to ground during positive half of grid cycle, and a negative terminator switches a positive end of the PV stack to ground during negative half of grid cycle. A connecting branch couples each PV module output to a common bus, each branch including control circuitry configured to selectively couple the corresponding PV module output to bus. During a first half of grid cycle, some of the capacitors discharge to the grid while a balance of the capacitors charge in preparation for discharge during a second half of grid cycle.;;;
8192233;PA;USA;A connector assembly for a photovoltaic module includes a locator having a support rib configured to hold a buss of the photovoltaic module, and a connector housing holding a contact. The connector housing is configured to be mounted to the photovoltaic module over the locator such that the contact is mated to the buss in a press-fit connection.;;;
8196369;MA;USA;A building integrated thermal electric hybrid roofing system is disclosed. The system comprises a plurality of metal battens having a longitudinal channel mounted horizontally onto a plurality of wooden battens, a thermal tubing containing liquid mounted on the longitudinal channels, a plurality of solar electric roof tiles mounted on the plurality of metal battens and connected in series to form a string, an inverter connected to each of the strings, a heat exchanger connected to the thermal tubing, and a pump connected between the thermal tubing and the heat exchanger. The plurality of solar electric roof tiles generates DC electricity from solar energy and the inverter converts the DC electricity to AC electricity to feed to a utility grid. The plurality of metal battens collects the solar energy and converts into thermal energy through running the liquid which is extracted to the heat exchanger resulting in producing domestic hot water.;;;
8201382;MA;USA;A building integrated thermal electric hybrid roofing system is disclosed. The system comprises a plurality of metal battens having a longitudinal channel mounted horizontally onto a plurality of wooden battens, a thermal tubing containing liquid mounted on the longitudinal channels, a plurality of solar electric roof tiles mounted on the plurality of metal battens and connected in series to form a string, an inverter connected to each of the strings, a heat exchanger connected to the thermal tubing, and a pump connected between the thermal tubing and the heat exchanger. The plurality of solar electric roof tiles generates DC electricity from solar energy and the inverter converts the DC electricity to AC electricity to feed to a utility grid. The plurality of metal battens collects the solar energy and converts into thermal energy through running the liquid which is extracted to the heat exchanger resulting in producing domestic hot water.;;;
11/011,674;MD;USA;A photovoltaic unit suitable for installing on a support structure comprising a photovoltaic module having a light receiving top side, and a bottom side opposite the top side, and a support substrate attached to the bottom side of the module, the support substrate comprising a plurality of ridges and at least one trough.;;;
10/748,587;NY;USA;A transformerless photovoltaic system that may benefit from inverter topologies more suitable for ripple current cancellation techniques is provided. In one exemplary embodiment, the system may combine basic modules of straightforward inverter topologies to meet requirements for higher power applications and may comprise a bipolar photovoltaic array, and a full-bridge inverter electrically coupled to the bipolar photovoltaic array. The full bridge inverter may comprise first and second inverter legs that may be arranged to energize two phases of a grid electrically coupled to the photovoltaic system. In one exemplary embodiment, switching signals applied to switching devices in each of the first and second inverter legs may be adjusted relative to one other to reduce ripple current therein, thereby reducing the size of components used by the system.;;;
11/533,094;PA;USA;An integrated solar roofing system for installation on a roof surface and for converting solar energy into electrical energy. The system comprises a first row of photovoltaic (PV) roofing tiles having a plurality of electrically interconnected PV cells. The roofing tiles comprise a first tab that extends from the tile base and has at least one mounting hole. The first tab exposes a first electrically conductive material on the first side of the first tab. The roofing tiles further comprise a second tab located on the second side of the tile base and having at least one mounting hole extending through the second tab and tile base. The second tab exposes a second electrically conductive material on the second side of the tile base. The first tab of each roofing tile in the first row is at least partially superposed over the second tab of an adjacent roofing tile aligning the mounting holes so that the roofing tiles are in electrical series communication along the first row. The system further comprises a second row of PV roofing tiles partially overlapping the first row such that the first and second tabs of the first row are concealed.;;;
12/134,040;PA;USA;A method of manufacturing a photovoltaic roofing tile for installing on a roof surface and converting solar energy into electrical energy includes the steps of forming a generally flexible photovoltaic laminate, the laminate including a photovoltaic layer including plurality of electrically interconnected photovoltaic cells and a photovoltaic circuit electrically connecting the photovoltaic cells, inserting the laminate into a tile mold and injecting a molten thermoplastic material into the tile mold to form and fixedly attached a tile base to the laminate.;;;
11/560,186;CT;USA;A charge controller that includes an input interface that receives input DC electrical signals. A converter section converts the input DC electrical signals to output DC electrical signals. Control means is operably coupled to the converter section. The control means includes means for operating the converter section at an estimated maximum power point of the input DC electrical signals. The estimated maximum power point is derived by a novel control scheme that quickly adapts to changing conditions and thus affords optimum energy harvest from the source and improved energy conversion efficiencies.;;;
11/564,313;NY;USA;A system includes an energy source configured for operating as a current limited source and a DC-to-DC converter or current switched inverter configured to receive current from the energy source and comprising a normally-on switch.;;;
12/391,623;NJ;USA;Clamps for mounting frameless, glass paneled, thin-film solar modules on slant-roof, flat roof, or ground-mounted solar systems. The clamps of the present invention can be also adapted to use with existing roof rail systems or other mounting brackets.;;;
12/075,588;NY;USA;A boost inductor value reduction circuit is integrated into a traditional boost power converter to greatly reduce undesirable high frequency harmonics from being fed back to the input side of the boost power converter. The boost inductor value reduction circuit is very small when compared with traditional filter techniques, is less costly than traditional filter techniques, and does not degrade the boost power converter control performance. It can also be used to reduce the size of the boost inductor without compromising the converter performance for use in energy efficient sensitive applications such as photovoltaic inverters.;;;
12/411,786;MA;USA;An electrical connector/cable harness includes an electrically insulative housing and first and second passageways extending from a first end of the connector/cable harness to a second end thereof, first and second electrically conductive wires disposed in the passageways, respectively, wherein the passageways and the wires therein reverse their dispositions in the connector/cable harness such that at the second end of the connector/cable harness the two wires are disposed oppositely to their disposition at the first end of the connector/cable harness.;;;
12/542,760;NY;USA;A fused wiring harness having a fused wiring assembly and a second wiring assembly. The fused wiring assembly includes a first primary conductor, a first secondary fused conductor, and a second secondary fused conductor. The first secondary fused conductor is conductively connected to the first primary conductor at a first junction. The second secondary fused conductor is conductively connected to the first primary conductor at a second junction. The second wiring assembly includes a second primary conductor, a first secondary conductor, and a second secondary conductor. The first secondary conductor is conductively connected to the second primary conductor at a third junction. The fused wiring harness further includes a first overmold portion at least partially enveloping the first junction and the third junction, thereby securing the fused wiring assembly to the second wiring assembly.;;;
12/450,001;MA;USA;PV modules are provided that have a frame construction which permits the photovoltaic power-generating cells, DC/AC power conversion means, electrical wiring and other installation aspects to be merged into the module. The modules also are provided with means for coupling them to mounting stands whereby they can be mounted to a roof and also the frame construction is adapted to facilitate mechanically securing adjacent modules to one another.;;;
12/497,461;NY;USA;The present invention relates to a solar power generation assembly and method for providing same involving an array of solar generating modules on a dual-incline structure, which can achieve high energy yields over a wide range of azimuths/orientations. The assembly consists of canopy wings providing for the dual-incline structure, where, depending on specifications, the canopy wings can differ in length, width, angle of inclination, structural material and solar module or other material mounted on the surface. The canopy wings may be pivoted or hinged to enhance the energy generation and/or other functional benefits of the assembly or system, including display elements, advertising, rainwater/precipitation and snow drainage and collection and energy transmission. The assembly or system is modular and may be assembled in a long continuous configuration in which the inclination, width and tilt of the canopy wings may vary of a long distance to maintain substantially consistent energy yields as the assembly or system orientation changes.;;;
12/592,751;MA;USA;An assembly for mounting solar panels to structural surfaces includes a frame member adapted to receive and retain a first end portion of a solar panel, and a mounting foot adapted for attachment to the structural surface, wherein the frame member and the mounting foot are adapted for interlocking engagement with each other to mount an end of a solar panel on the structural surface.;;;
12/625,645;MA;USA;An apparatus for harvesting solar power includes a photovoltaic array for generating a DC voltage; a discharge circuit for causing the DC voltage to decay from a first value to a second value; and an inverter circuit for transforming an output voltage from the discharge circuit into an AC voltage.;
12/229,893;NY;USA;A photovoltaic (PV) control system generates a power output rate control signal based on a monitored rate of change of collective power output generated via a plurality of PV subsystems and a desired collective output power change rate for the plurality of PV subsystems and communicates the power output rate control signal to the plurality of PV subsystems to control a rate of change of one or more operating parameters of individual PV subsystems in order to control a rate of change of collective output power of the plurality of solar PV subsystems.;;;
12/473,397;NY;USA;A power generation system including a plurality of isolated power converters and a plurality of first weatherable units is provided. Each of the isolated power converters includes a primary stage, a secondary stage and a transformer providing an electrically contactless connection between the primary and secondary stages. The first weatherable unit includes a photovoltaic module coupled to the primary stage of a respective one of the plurality of isolated power converters and a primary side of the transformer. The system further includes a plurality of second units, each having a second side of the transformer coupled to the secondary stage of a respective one of the plurality of isolated power converters. The system also includes a direct current (DC) to alternating current (AC) inverter and a connection unit for coupling the secondary stages of the isolated power converter and the DC to AC inverter. The DC to AC inverter is configured to transfer power from the photovoltaic module to a power grid.;;;
12/565,004;NY;USA;A power generation system including a photovoltaic (PV) module to generate DC power is provided. The system includes a combination of a DC to DC converter and a DC to AC converter coupled to the DC to DC converter for supplying power from the PV module to a power grid. The system further includes a bidirectional converter and an energy storage device coupled to the bidirectional converter. The system also includes a control system to generate commands for controlling a state of charge of the energy storage device. The control system comprises a deadband limiter to detect a deviation of the frequency signal outside of a respective signal range, a power shaper to provide a transient power generation adjustment signal in response to the signal being outside of the respective signal range and a limit controller for preventing the adjustment signal from causing the energy storage device to operate outside of at least one operating constraint.;;;
12/450,002;MA;USA;Method and apparatus for monitoring, measuring and recording the operating values of each of a plurality of inter-connected AC PV modules and performing a diagnostic analysis, including comparing the those operating values to each other and to operating values recorded at an earlier time to determine laminate degradation and the performance-attenuating effect of temperature, soiling, shading, and snow cover on the modules.;;;
12/434641;PA;USA;Solar photovoltaic power is collected in a multiple nodal arrangement where the DC output voltage of each node is held constant while the DC current is allowed to vary based upon the maximum power point of the solar cells making up the solar power collectors in each node. The output of each solar power collection node is regulated by a node-isolated step-down current regulator that maintains a constant DC current output while the DC output voltage is allowed to vary. The outputs of all node-isolated step-down current regulators are connected together in series and fed to a plurality of regulated current source inverters that each convert input DC power into a three phase AC output. The AC outputs of the regulated current source inverters are connected to a phase shifting transformation network that supplies three phase electric power to a conventional AC electrical transmission system.;;;
12/722,027;NJ;USA;A DC to AC inverter used in a solar cell power system can include an improved structure for cooling itself and increasing power output.;;;
12/943,360;NJ;USA;The present application provides a solar panel system. The solar panel system may include an aluminum outer frame, one or more photovoltaic panels positioned within the aluminum outer frame, and an adjustable support system connected to the aluminum outer frame such that the aluminum outer frame with the one or more photovoltaic panels includes a number of tilt angles.;;;
12/818,504;DE;USA;The present invention provides a building-integrated solar-panel roof element, such as a photovoltaic (BIPV) roof element, adapted to be fitted with a solar panel and integrated in a pitched roof, as well as such a building-integrated roof element fitted with a photovoltaic or solar thermal panel, and an array of these solar energy roof elements mounted on a pitched roof.;;;
12/612,170;NY;USA;A system for grounding photovoltaic (PV) modules, comprising a frame for supporting PV modules, a support structure, and a viscous grounding material disposed between the frame and the support structure.;;;
12/713,885;PA;USA;A socket assembly includes a photovoltaic package having a substrate with a photovoltaic cell and contact pads electrically connected to the photovoltaic cell. A dielectric housing removably receives the photovoltaic package. The dielectric housing holds contacts in mating engagement with the contact pads. A metal shell receives the housing and the photovoltaic package, and the metal shell has a window providing access to the photovoltaic cell.;;;
12/846,621;CT;USA;A solar panel mounting system that supports field installation of solar panels. The system comprises a carrier for holding a plurality of individual solar panels together as a unit and an attachment structure on the carrier for mounting the carrier to a support structure. The support structure may comprise a plurality of spaced parallel rails. The carrier can be slidably mounted to the spaced parallel rails using the attachment structure provided on the carrier.;;;
12/957,536;CT;USA;A solar panel mounting system that supports field installation of solar panels. The system comprises a carrier for holding a plurality of individual solar panels together as a unit and an attachment structure on the carrier for mounting the carrier to a support structure. The support structure may comprise a plurality of spaced parallel rails. The carrier can be slidably mounted to the spaced parallel rails using the attachment structure provided on the carrier.;;;
12/873,174;RI;USA;"The invention is an assembly of elements to collect solar energy and rain water. Solar energy is converted to electricity by either photovoltaic film or laminate panels or sheets mounted atop arcuate, curved canopy structures that are formed and positioned like ""wings"". Rainwater is collected by the low-incidence arcuate curved wings and directed to a central trough along the wings' structural spine, which conducts it through a support column to a water container or vessel. In a preferred embodiment the vessel is an underground container extending parallel to and as long as the above-ground structural spine of the assembly.";;;
13/031,029;MA;USA;A photovoltaic module for mounting to a roof overlying rafters, wherein the rafters have a given spacing, and wherein the photovoltaic module is to be mounted to the roof with a desired spacing between horizontally-adjacent photovoltaic modules, the photovoltaic module having a width which is a multiple of the given spacing between rafters, after taking into account the desired spacing between horizontally-adjacent photovoltaic modules.;;;
13/011,185;NJ;USA;A support system for a solar panel includes a triangular truss with connection points for mounting a photovoltaic module, and a cradle structure that supports the triangular truss and is connected to at least two side supports of the triangular truss. The cradle structure may be driven for rotation about an axis for tracking the sun and several cradle structures can be linked together for tracking movement using a buried linkage system. The truss may also be foldable for ease of transportation and storage.;;;
